timestamp,open_price,close_price,high,low,volume
1512220000,0.029887,0.029899,0.02998,0.029843,31.20936881
1512220000,0.029974,0.029919,0.030034,0.029839,48.99454857
1512220000,0.029916,0.029815,0.029974,0.029814,86.05732303
1512220000,0.03007,0.030099,0.0301,0.029901,39.85286211
1512220000,0.029954,0.030035,0.030117,0.029954,17.9868623
1512210000,0.030285,0.030038,0.030285,0.029803,324.0183055
1512210000,0.030075,0.030009,0.030293,0.030009,33.00915493
1512210000,0.03025,0.030106,0.030301,0.0301,42.32998938
1512210000,0.030107,0.030197,0.030277,0.030064,75.2694604
1512210000,0.030118,0.030107,0.030133,0.030067,9.84919404
1512210000,0.030232,0.030215,0.030232,0.030111,26.15925207
1512210000,0.030205,0.030237,0.03024,0.03018,100.0282363
1512210000,0.030285,0.030294,0.030337,0.03021,99.62711327
1512210000,0.03037,0.030283,0.030371,0.030283,30.51693109
1512210000,0.030346,0.030376,0.030463,0.030268,118.6735722
1512210000,0.030359,0.030472,0.030472,0.030247,92.31020889
1512200000,0.030576,0.0305,0.030576,0.030414,61.42446005
1512200000,0.030465,0.030599,0.030651,0.030446,19.23360036
1512200000,0.030663,0.03049,0.030663,0.030457,19.72272467
1512200000,0.030608,0.030608,0.030681,0.030535,12.43270851
1512200000,0.030335,0.030573,0.030603,0.030335,7.95985444
1512200000,0.030723,0.030428,0.030723,0.030428,39.16285995
1512200000,0.030709,0.030726,0.030726,0.030568,43.01490308
1512200000,0.030522,0.030734,0.030781,0.030522,35.0524112
1512200000,0.030206,0.030435,0.030435,0.0302,68.21273883
1512200000,0.030218,0.030274,0.030274,0.0301,230.3026275
1512200000,0.030246,0.030249,0.030284,0.030209,73.11860469
1512190000,0.030257,0.030299,0.030299,0.0302,54.83987013
1512190000,0.0303,0.030257,0.0303,0.030257,113.6645563
1512190000,0.030441,0.030382,0.030441,0.030303,69.77071667
1512190000,0.03032,0.030441,0.030441,0.0303,26.10999308
1512190000,0.030415,0.030301,0.030441,0.030301,51.35004782
1512190000,0.030743,0.030415,0.030744,0.030415,39.33444773
1512190000,0.030698,0.030853,0.030853,0.030563,24.3439802
1512190000,0.0307,0.030683,0.0307,0.030591,107.0197082
1512190000,0.03053,0.030703,0.030704,0.03052,78.8575894
1512190000,0.030485,0.030496,0.030594,0.030485,5.91684183
1512190000,0.030512,0.030471,0.030579,0.030428,17.92514596
1512180000,0.030512,0.03052,0.03052,0.030512,3.46227984
1512180000,0.030498,0.030477,0.030728,0.030406,94.61230232
1512180000,0.0305,0.030471,0.030607,0.03047,2.92817491
1512180000,0.030513,0.0305,0.030513,0.030402,13.07992128
1512180000,0.030523,0.030419,0.030605,0.030419,85.429791
1512180000,0.030475,0.030429,0.030565,0.030429,49.27989042
1512180000,0.030456,0.030573,0.030702,0.030373,51.44143038
1512180000,0.030724,0.030466,0.030825,0.030465,78.01489476
1512180000,0.0307,0.030827,0.030919,0.0307,69.45942484
1512180000,0.030718,0.030689,0.030862,0.030525,77.19638815
1512180000,0.030639,0.030898,0.030898,0.030448,63.6271276
1512170000,0.030719,0.030639,0.030767,0.030639,4.15384233
1512170000,0.030587,0.030651,0.030733,0.030586,20.36476489
1512170000,0.03059,0.030584,0.03067,0.030521,34.26731808
1512170000,0.030723,0.030813,0.030813,0.030636,7.64753505
1512170000,0.030577,0.030761,0.030895,0.030577,108.3595132
1512170000,0.030552,0.030599,0.030852,0.030529,219.4703685
1512170000,0.030651,0.030456,0.03077,0.030456,103.8973644
1512170000,0.0311,0.03079,0.031195,0.030622,86.06185667
1512170000,0.030866,0.031068,0.0311,0.030866,184.5008048
1512170000,0.030609,0.03085,0.03095,0.030565,129.9783604
1512170000,0.030402,0.030569,0.030569,0.030347,25.54306401
1512160000,0.030342,0.030419,0.030444,0.030315,10.11502318
1512160000,0.030271,0.03057,0.030611,0.030224,36.48746276
1512160000,0.030326,0.030499,0.030499,0.030173,111.9856676
1512160000,0.030679,0.030258,0.03078,0.030258,190.3618561
1512160000,0.030684,0.030724,0.030867,0.030611,122.3590768
1512160000,0.030951,0.030684,0.031101,0.030684,308.0203483
1512160000,0.030623,0.031016,0.031016,0.030601,115.261182
1512160000,0.030271,0.030561,0.030569,0.030226,43.24862228
1512160000,0.029996,0.030272,0.030339,0.029996,88.73630245
1512160000,0.029999,0.029939,0.03,0.029906,41.02086162
1512160000,0.029901,0.03,0.03009,0.029901,52.226234
1512150000,0.030114,0.029982,0.030114,0.0299,36.8928833
1512150000,0.030141,0.030125,0.030221,0.030007,31.02103982
1512150000,0.030222,0.030243,0.030267,0.03014,32.80808722
1512150000,0.0304,0.030299,0.03043,0.030299,56.17136636
1512150000,0.030336,0.030355,0.030384,0.030222,12.55330411
1512150000,0.030266,0.030324,0.030445,0.030266,38.9143886
1512150000,0.030174,0.030272,0.030273,0.030022,31.69669467
1512150000,0.030189,0.03007,0.030271,0.029983,49.90351723
1512150000,0.030051,0.030186,0.030354,0.030051,96.63651921
1512150000,0.02999,0.030051,0.030051,0.029982,40.3345652
1512150000,0.030047,0.030065,0.03013,0.029879,243.777731
1512140000,0.029966,0.03001,0.030145,0.029965,68.53947273
1512140000,0.029872,0.029934,0.030038,0.029872,31.27129699
1512140000,0.030104,0.029885,0.030216,0.029849,147.1810394
1512140000,0.029984,0.030054,0.030113,0.029808,92.31481488
1512140000,0.030111,0.030068,0.030115,0.0299,84.83830373
1512140000,0.029964,0.030033,0.030091,0.029911,26.81510672
1512140000,0.029991,0.029961,0.030106,0.029961,85.39480568
1512140000,0.03006,0.03006,0.030153,0.029929,18.34493032
1512140000,0.029759,0.029986,0.030107,0.029759,113.9316547
1512140000,0.030161,0.029849,0.030404,0.029849,284.9172664
1512140000,0.030509,0.030162,0.030509,0.030118,155.2389633
1512140000,0.030661,0.030619,0.030708,0.030415,106.3887524
1512130000,0.030783,0.030737,0.030893,0.030554,169.3833946
1512130000,0.03099,0.030652,0.03099,0.03065,66.50525847
1512130000,0.03071,0.030975,0.03099,0.030559,137.6559262
1512130000,0.030279,0.03072,0.030858,0.030161,115.5472523
1512130000,0.030279,0.030264,0.030362,0.030131,51.54074376
1512130000,0.030369,0.030292,0.030687,0.03022,166.873669
1512130000,0.030498,0.030572,0.030612,0.030498,14.64636305
1512130000,0.030316,0.030508,0.030508,0.030316,43.00790358
1512130000,0.030425,0.030318,0.030449,0.0303,48.53354133
1512130000,0.030402,0.030464,0.030464,0.0303,39.07071139
1512130000,0.03043,0.03054,0.03054,0.0304,19.44982033
1512120000,0.030349,0.03043,0.030438,0.030282,65.36184086
1512120000,0.030301,0.030349,0.030374,0.030193,87.9560596
1512120000,0.03034,0.030382,0.030458,0.0303,45.84061504
1512120000,0.03048,0.03034,0.03057,0.0303,217.9404806
1512120000,0.030506,0.030446,0.03051,0.030199,102.4620953
1512120000,0.030462,0.030466,0.030493,0.030315,64.8748836
1512120000,0.030424,0.030427,0.03051,0.030345,12.01126626
1512120000,0.030351,0.030434,0.030467,0.03031,25.43244711
1512120000,0.030383,0.030489,0.03051,0.03031,51.23952892
1512120000,0.030581,0.03031,0.030581,0.03031,36.72968423
1512120000,0.03073,0.030588,0.030738,0.03058,92.72508386
1512110000,0.030737,0.030758,0.0308,0.030628,31.2494855
1512110000,0.030775,0.030651,0.030793,0.030623,57.95690796
1512110000,0.030768,0.030859,0.030975,0.030593,115.9253416
1512110000,0.030819,0.030768,0.030931,0.030647,64.13067879
1512110000,0.030694,0.030827,0.030827,0.030572,88.26875609
1512110000,0.030696,0.030605,0.030761,0.03057,9.5580231
1512110000,0.030536,0.030571,0.030775,0.030507,186.1772638
1512110000,0.030423,0.03046,0.0306,0.030312,38.4498353
1512110000,0.030317,0.030545,0.030545,0.030317,57.18377898
1512110000,0.030353,0.030317,0.030538,0.030164,192.1920514
1512110000,0.03011,0.03035,0.03035,0.029997,22.42574018
1512100000,0.03005,0.03011,0.03021,0.030014,238.9646576
1512100000,0.029998,0.029953,0.03011,0.029952,32.78819092
1512100000,0.029967,0.029866,0.030129,0.029856,3.03090288
1512100000,0.029964,0.030082,0.030082,0.029714,108.3301891
1512100000,0.030019,0.029973,0.030202,0.02991,91.82076349
1512100000,0.030018,0.030008,0.030124,0.029903,52.02986828
1512100000,0.029913,0.030094,0.030094,0.029913,8.09954052
1512100000,0.030262,0.030145,0.030262,0.029866,54.00208703
1512100000,0.03006,0.030161,0.030248,0.02979,65.07981659
1512100000,0.029958,0.029914,0.030079,0.0299,20.55206924
1512100000,0.030034,0.030008,0.030034,0.029956,21.7283101
1512090000,0.030286,0.029957,0.030494,0.029904,235.9237277
1512090000,0.030164,0.0301,0.030245,0.030045,41.28954428
1512090000,0.030117,0.030164,0.030232,0.029981,50.96657732
1512090000,0.030317,0.030015,0.030376,0.029889,134.5338793
1512090000,0.030149,0.030559,0.030559,0.029919,80.91871987
1512090000,0.030157,0.030217,0.030468,0.030114,46.49813014
1512090000,0.030599,0.03012,0.0306,0.03012,130.0426195
1512090000,0.030028,0.030599,0.0306,0.029807,354.7008855
1512090000,0.030335,0.030038,0.03035,0.029786,165.2120567
1512090000,0.030287,0.030335,0.030335,0.029948,155.6375005
1512090000,0.030453,0.03047,0.030485,0.030142,110.423023
1512080000,0.030516,0.030275,0.030766,0.030275,214.0999002
1512080000,0.030931,0.030547,0.030931,0.030516,229.7056433
1512080000,0.030882,0.03093,0.030936,0.030687,165.3398734
1512080000,0.03074,0.030863,0.03099,0.030715,188.5488356
1512080000,0.03081,0.03074,0.030884,0.03074,135.6846108
1512080000,0.030601,0.030805,0.03099,0.0305,645.9337728
1512080000,0.030582,0.0306,0.030708,0.030513,160.296469
1512080000,0.030567,0.030739,0.030774,0.030484,74.69641713
1512080000,0.030688,0.030699,0.03075,0.030516,46.29595741
1512080000,0.030723,0.03069,0.030773,0.030567,33.69789155
1512080000,0.030605,0.030527,0.03099,0.030527,158.9281346
1512070000,0.030529,0.030655,0.03082,0.030452,86.55689751
1512070000,0.03032,0.03057,0.030686,0.030193,72.73961168
1512070000,0.030539,0.03036,0.030539,0.030042,152.3467924
1512070000,0.03038,0.030416,0.030793,0.03031,232.8042093
1512070000,0.03005,0.030344,0.030483,0.03005,180.7473004
1512070000,0.029923,0.029885,0.03012,0.029807,45.48376994
1512070000,0.029951,0.029923,0.029951,0.029726,50.23407174
1512070000,0.030126,0.029993,0.030144,0.029739,244.2932928
1512070000,0.029972,0.030006,0.030131,0.029876,34.81509555
1512070000,0.029991,0.030066,0.03014,0.029949,41.78778085
1512070000,0.03004,0.030101,0.030124,0.02998,200.1328569
1512060000,0.030133,0.030001,0.030144,0.03,77.23553259
1512060000,0.030211,0.030124,0.030225,0.02995,43.75739629
1512060000,0.030197,0.030036,0.030355,0.03002,125.299511
1512060000,0.030189,0.030208,0.03035,0.030135,66.46075999
1512060000,0.029921,0.030205,0.030304,0.029921,135.2967571
1512060000,0.030041,0.030059,0.03006,0.029838,171.6223558
1512060000,0.030009,0.030009,0.030093,0.029776,153.8239367
1512060000,0.029827,0.030001,0.030097,0.029746,51.65703907
1512060000,0.029893,0.029809,0.02994,0.029683,78.44714328
1512060000,0.029578,0.029811,0.030091,0.029578,76.42093018
1512060000,0.02964,0.029676,0.029744,0.029266,595.2362828
1512050000,0.029715,0.029705,0.029715,0.029453,124.8223408
1512050000,0.029414,0.029523,0.029755,0.029177,432.1031805
1512050000,0.029442,0.029589,0.029607,0.0288,261.1620266
1512050000,0.029057,0.029257,0.029481,0.028735,401.4119249
1512050000,0.029186,0.029066,0.029435,0.028886,590.0873247
1512050000,0.029486,0.029486,0.029542,0.028073,1335.351851
1512050000,0.029768,0.029486,0.029934,0.028827,1250.464527
1512050000,0.030718,0.029761,0.030751,0.02956,1665.928169
1512050000,0.030902,0.030707,0.031136,0.030658,272.3085792
1512050000,0.030744,0.030903,0.030977,0.030676,44.99262393
1512050000,0.0308,0.030857,0.030998,0.030669,159.6117921
1512050000,0.03094,0.030744,0.03094,0.0306,100.8365091
1512040000,0.031236,0.03094,0.031271,0.030903,184.4780923
1512040000,0.03141,0.031267,0.031448,0.031168,40.28311689
1512040000,0.030906,0.031409,0.03141,0.030904,75.88130344
1512040000,0.031051,0.031013,0.031062,0.030722,54.69793141
1512040000,0.031041,0.03107,0.031167,0.030667,387.7373334
