timestamp,amount_lent,amount_used,rate
1480509321,12596.53362,12552.56744,15.4844
1480512858,12597.33895,12554.62706,15.5466
1480516486,12597.52957,12554.81767,15.6119
1480520075,12602.34399,12559.63268,15.6296
1480523637,12629.62399,12579.15876,15.6665
1480527218,12616.97137,12574.46341,15.6193
1480530832,12612.47907,12569.97111,15.581
1480534422,12612.69235,12570.18439,15.5775
1480538048,12614.93239,12572.42444,15.5759
1480541661,12618.85839,12576.00473,15.5689
1480545253,12619.86306,12577.0094,15.5662
1480548858,12619.98283,12576.9503,15.564
1480552467,12622.0212,12577.12238,15.5675
1480556047,12622.04541,12577.02577,15.5395
1480559654,12602.85128,12555.76075,15.4762
1480563269,12614.68843,12567.40682,15.4504
1480566848,12758.83155,12711.54994,15.4302
1480570466,12856.75339,12809.43056,15.3013
1480574059,12910.7617,12862.99688,15.2855
1480577650,12919.36733,12871.60252,15.2769
1480581252,12848.74123,12800.00979,15.2779
1480584853,12857.39002,12809.6649,15.2511
1480588483,12927.94476,12880.21965,15.2646
1480592079,12725.67576,12677.95065,15.244
1480595676,12720.02328,12672.29817,15.244
1480599280,12656.5132,12608.48378,15.2398
1480602902,12548.54535,12499.82565,15.2426
1480606478,12473.9625,12425.34799,15.2367
1480610070,12658.24023,12543.0551,15.2002
1480613673,12640.17149,12490.84446,15.2062
1480617276,12629.84099,12470.24906,15.2071
1480620874,12624.83399,12465.24206,15.2046
1480624469,12628.31316,12468.72123,15.2004
1480628085,12632.85137,12473.00144,15.1747
1480631679,12629.55645,12469.70652,15.1676
1480635266,12627.71531,12467.86538,15.1654
1480638864,12621.49671,12461.68649,15.1623
1480642495,12650.79596,12490.7816,15.0209
1480646083,12688.49549,12466.10786,15.0011
1480649692,12578.63962,12471.00151,15.0269
1480653275,12492.69945,12385.16133,15.0156
1480656910,12553.05057,12449.80736,14.9911
1480660507,12396.66191,12293.45782,15.0241
1480664104,12396.75339,12298.54549,15.0156
1480667695,12394.77571,12310.41331,14.9996
1480671337,12394.50487,12309.47497,14.9873
1480674908,12346.68771,12264.38622,14.9872
1480678508,12299.38081,12217.26635,14.9987
1480682096,12299.93445,12221.52933,14.9971
1480685692,12314.70949,12224.2018,14.9822
1480689296,12325.96468,12249.60557,14.9189
1480692952,12346.7326,12297.09807,14.8927
1480696504,12362.26317,12313.13313,14.7864
1480700109,12257.62102,12032.57627,14.7834
1480703715,12258.78713,12032.86805,14.7824
1480707333,12370.46387,12140.53646,14.733
1480710909,12403.80955,12139.9593,14.723
1480714519,12443.38635,12173.32856,14.7172
1480718113,12442.34484,12127.13977,14.7285
1480721723,12374.27932,12131.92619,14.7416
1480725322,12401.32717,12162.51381,14.7363
1480728937,12408.01921,12169.54414,14.7408
1480732505,12357.09772,12113.56356,14.7701
1480736102,12358.98013,12115.44598,14.7841
1480739726,12385.1747,12141.64055,14.7823
1480743318,12394.63281,12141.45831,14.7825
1480746924,12400.02477,12146.85027,14.7828
1480750518,12379.89026,12125.73497,14.8
1480754118,12409.39019,12157.59172,14.8045
1480757723,12426.50495,12156.0033,14.8112
1480761332,12417.14817,12146.20847,14.8281
1480764931,12372.4932,12144.5544,14.8413
1480768522,12388.29748,12142.43884,14.837
1480772137,12341.5149,12095.65626,14.8445
1480775723,12311.22877,12125.19797,14.8371
1480779335,12324.45869,12128.52587,14.8105
1480782923,12322.49318,12129.63604,14.7675
1480786506,12312.01239,12110.56036,14.753
1480790128,12438.73332,12110.96018,14.713
1480793711,12349.31557,12111.43794,14.7209
1480797317,12296.23956,12111.74315,14.7448
1480800913,12295.76083,12111.92959,14.7381
1480804517,12291.20491,12107.37367,14.7359
1480808111,12293.2837,12109.45246,14.7296
1480811714,12274.19546,12090.36422,14.7202
1480815331,12273.43388,12088.08952,14.71
1480818919,12262.21076,12076.86641,14.714
1480822526,12257.30055,12068.84633,14.7126
1480826122,12257.2243,12068.77007,14.6983
1480829709,12258.19127,12069.73704,14.6885
1480833319,12258.37829,12069.92407,14.6728
1480836893,12244.70287,12056.24865,14.6709
1480840506,12258.38945,12069.97456,14.6575
1480844087,12212.24611,12023.83123,14.6504
1480847705,12265.83943,12075.39331,14.6139
1480851318,12254.10474,12063.50454,14.6018
1480854961,12254.29976,12063.73878,14.6011
1480858576,12250.49681,12053.93582,14.595
1480862090,12200.65351,12027.09253,14.6212
1480865695,12208.97764,12035.41665,14.6127
1480869306,12209.22528,12035.56282,14.6202
1480872906,12220.02386,12035.86309,14.6034
1480876505,12194.63283,12026.49503,14.6184
1480880094,12194.47404,12026.33624,14.616
1480883694,12194.70401,12023.53005,14.6092
1480887293,12198.5525,12004.69834,14.5996
1480890905,12199.21884,12005.36469,14.5935
1480894507,12156.99416,11963.11957,14.6003
1480898098,12223.99278,12028.97173,14.5607
1480901711,12222.54037,12030.46928,14.5393
1480905301,12222.48475,12030.41366,14.3751
1480908912,12222.13212,12030.06102,14.2813
1480912489,12220.51123,12025.37143,14.2041
1480916125,12274.40123,12078.14505,14.1609
1480919705,12262.48982,12104.25297,14.1314
1480923309,12265.47274,12107.23589,14.0978
1480926912,12232.82512,12075.9699,14.0843
1480930517,12268.44028,12111.58506,14.0398
1480934112,12312.60029,12156.74507,13.8349
1480937722,12351.29304,12195.43782,13.705
1480941336,12318.51432,12162.7291,13.7257
1480944933,12274.07842,12118.2932,13.7124
1480948521,12317.07512,12161.32996,13.6673
1480952127,11984.76921,11823.92094,13.7827
1480955727,12183.77292,12014.77871,13.5446
1480959314,12510.7394,12341.74519,13.3335
1480962929,12518.68603,12354.99406,13.3279
1480966560,12536.84467,12368.61945,13.3167
1480970075,12546.72743,12375.16841,13.3055
1480973709,12550.12267,12377.68103,13.2997
1480977299,12583.9662,12409.31161,13.2827
1480980901,12667.64053,12487.87124,13.2616
1480984509,12746.16176,12555.32389,13.2504
1480988124,12799.31406,12608.86357,13.2692
1480991704,12834.55027,12641.9347,13.2622
1480995313,12841.32284,12652.20801,13.2645
1480998914,12866.93637,12677.86129,13.269
1481002515,12915.97199,12726.89691,13.2666
1481006112,12916.88906,12726.46629,13.2736
1481009717,12924.8831,12733.53204,13.2794
1481013312,12929.65645,12737.13281,13.2968
1481016913,12906.53396,12711.83781,13.3115
1481020527,12945.34888,12745.43303,13.3229
1481024104,12996.88071,12797.33883,13.3237
1481027721,13003.78279,12805.24554,13.3221
1481031342,12952.63657,12755.59151,13.3382
1481034949,12853.46542,12655.44404,13.4341
1481038533,12800.23007,12600.87907,13.4302
1481042142,12804.2262,12604.8752,13.3811
1481045739,12810.54286,12609.19027,13.363
1481049343,12822.42054,12625.34165,13.3515
1481052935,12837.05209,12637.9632,13.3386
1481056527,12846.28975,12644.26634,13.3296
1481060119,12881.53367,12674.50101,13.3018
1481063745,12882.61558,12674.16167,13.3
1481067320,12881.01756,12672.56365,13.2894
1481070930,12879.8323,12671.37839,13.2563
1481074537,12876.87917,12668.77271,13.2474
1481078103,12839.05006,12630.9436,13.2756
1481081720,12855.42142,12646.92707,13.2929
1481085332,12855.53968,12647.04533,13.2991
1481088922,12805.55436,12597.06001,13.3299
1481092518,12805.65974,12597.16539,13.328
1481096132,12805.27182,12597.11265,13.3269
1481099690,12806.61225,12597.30164,13.3223
1481103314,12739.7848,12530.47419,13.3556
1481106964,12740.81022,12532.90232,13.4044
1481110568,12753.39821,12545.49031,13.4326
1481114149,12807.3662,12569.26945,13.4271
1481117846,12681.76936,12479.08101,13.5345
1481121341,12884.21964,12681.57129,13.4647
1481124940,13050.59056,12847.94222,13.4628
1481128536,13083.67302,12881.02467,13.5444
1481132138,13073.01429,12871.47166,13.6119
1481135749,13528.842,13325.05236,13.5818
1481139349,14430.35343,14223.42327,13.5618
1481142953,17020.6,14350.19758,14.6793
1481146537,17031.77339,14353.76436,15.7139
1481150140,14621.27497,14397.48715,17.071
1481153751,14645.18843,14420.26579,17.0516
1481157338,14610.21417,14385.33074,15.6064
1481160928,14600.40432,14377.01104,15.5898
1481164545,14611.69808,14386.76233,15.6011
1481168127,14137.28412,14068.29594,16.0898
1481171736,14420.67871,14379.41744,16.0945
1481175329,14627.09292,14480.88633,16.0854
1481178927,17014.11557,14498.10506,18.8008
1481182524,17062.77375,14531.9416,19.8389
1481186111,17118.66449,14580.62684,20.9057
1481189730,14665.64444,14641.89322,20.0562
1481193321,14677.52947,14653.77825,20.122
1481196914,14648.11037,14620.89152,20.1681
1481200538,14688.91593,14655.42992,20.1575
1481204104,14701.29104,14667.80503,20.1548
1481207717,14759.33774,14676.81173,20.1274
1481211323,14777.33964,14694.81363,20.1698
1481214924,14779.64339,14697.11738,18.7359
1481218528,14781.75055,14700.30454,18.7716
1481222105,14823.76541,14738.53143,18.7706
1481225718,14822.73848,14735.33167,18.7791
1481229315,14821.748,14732.1094,18.7871
1481232909,14797.58686,14708.39141,18.7981
1481236524,14811.36231,14719.56811,18.7838
1481240115,14817.537,14718.91525,18.7756
1481243730,14805.35299,14706.37413,18.8045
1481247323,14762.37101,14668.74679,18.8087
1481250900,14772.28323,14669.76107,18.7911
1481254512,14810.89183,14709.74905,18.803
1481258116,14834.89953,14732.37738,18.8651
1481261702,14841.96497,14739.44282,18.8742
1481265307,14842.84186,14740.31971,18.919
1481268898,14756.73071,14656.39482,19.0401
1481272500,14844.70903,14744.20091,18.9606
1481276087,14869.93608,14769.42797,18.9345
1481279695,14882.02342,14773.50819,18.9902
1481283278,14822.93633,14783.25539,19.0406
1481286878,14864.77806,14825.09712,19.0354
1481290503,14862.82969,14821.01458,19.0591
1481294088,14888.84637,14844.68925,19.1003
1481297672,14886.27695,14844.206,19.1178
1481301298,14926.27834,14884.09294,19.2004
1481305024,14933.20184,14888.89227,19.2618
1481308533,14936.12849,14890.68116,19.2657
1481312103,14931.52408,14886.07675,19.2696
1481315726,14929.66072,14885.8555,19.2745
1481319326,14932.69008,14888.88486,19.1662
1481322922,14898.29719,14866.55054,20.6118
1481326517,14893.49754,14861.75089,20.589
1481330105,14890.45172,14858.70507,20.6065
1481333700,14900.55678,14878.20867,20.6301
1481337320,14866.09711,14844.00343,20.4076
1481340917,14932.9986,14860.85797,20.4206
1481344512,14938.20213,14866.10026,20.4324
1481348098,14938.58062,14866.47875,20.4336
1481351705,16748.07288,14864.64253,21.1614
1481355307,16839.01108,14867.27649,22.9152
1481358880,16879.09768,14868.11075,23.5798
1481362486,16907.48931,14876.06272,24.6446
1481366087,14937.80063,14862.92627,25.1033
1481369682,15078.37495,14863.03279,25.0623
1481373278,15103.34238,14864.31467,25.0382
1481376900,14916.80612,14834.8896,25.0248
1481380489,14965.19739,14873.86915,24.9348
1481384090,14957.71621,14875.90797,24.9244
1481387676,15116.84847,15035.04022,24.8672
1481391273,15140.40396,15058.63331,24.9005
1481394903,15154.91564,15073.17581,24.9034
1481398494,15147.76266,15070.62227,24.7679
1481402092,15147.03779,15069.9749,24.7716
1481405683,15147.79673,15071.09749,24.7715
1481409271,15207.20039,15130.40796,24.7517
1481412868,15211.56752,15134.8139,24.7106
1481416473,15098.52715,15020.37371,24.8352
1481420064,15101.43447,15015.36225,24.8447
1481423686,15204.76433,14993.60429,24.854
1481427264,15236.35734,15019.9592,24.9151
1481430874,15238.14344,15021.74529,24.9266
1481434473,15238.94229,15022.54415,24.9376
1481438082,15222.71845,14905.21782,25.0405
1481441655,15171.6,14905.35957,25.0582
1481445269,15174.01338,14895.276,25.1191
1481448866,15171.22167,14893.59025,25.2229
1481452468,15175.28254,14889.18562,25.2771
1481456078,15177.32999,14896.181,25.3087
1481459689,15200.31802,14913.59274,25.3073
1481463281,15228.41837,14919.73325,25.3262
1481466870,15275.57075,14967.00576,25.4596
1481470466,15248.14592,14940.24699,25.4827
1481474060,15250.26402,14942.53477,25.7834
1481477659,15304.81862,14941.9525,25.7918
1481481251,15339.71879,14976.85267,25.7631
1481484878,15354.85945,14991.99333,25.7439
1481488471,15351.88438,14989.01826,25.7365
1481492065,15353.72696,14990.86084,25.729
1481495662,15451.56759,14988.70251,25.3661
1481499295,15292.42015,14991.03081,25.4192
1481502890,15316.2522,15014.97883,25.3908
1481506506,15281.15426,15014.30765,26.2907
1481510099,15270.00864,14999.58316,26.3165
1481513697,15276.28439,15005.85891,26.3159
1481517313,15288.52817,15018.18269,26.3127
1481520899,15296.31839,15025.97291,26.3107
1481524490,15331.82536,15061.47988,26.3046
1481528082,15332.26263,15061.91715,26.3032
1481531695,15339.79193,15069.65989,26.3829
1481535273,15228.29334,14958.1613,26.4667
1481538891,15149.00173,14877.05018,26.5648
1481542494,15013.81212,14698.95094,26.6191
1481546088,14837.60896,14728.42285,26.5554
1481549684,14810.00387,14717.67537,26.5737
1481553296,14768.95653,14676.62803,26.4992
1481556892,14799.43005,14707.10155,26.5316
1481560501,14768.67985,14676.35135,26.5529
1481564100,14758.90508,14666.57658,26.5452
1481567700,14761.53141,14668.52087,26.4742
1481571287,14745.14074,14652.1687,26.4825
1481574879,14737.96189,14644.98985,26.4804
1481578474,14727.26109,14634.28905,26.4808
1481582072,14731.38378,14638.41174,26.4703
1481585689,14661.03735,14568.42228,26.4673
1481589286,14653.85745,14561.28094,26.4479
1481592874,14686.89182,14594.90322,26.3591
1481596482,14709.27862,14617.43832,25.8922
1481600082,14712.73695,14621.04848,25.83
1481603688,14753.38334,14661.73362,25.7322
1481607272,14728.70265,14634.37968,25.6385
1481610884,14733.44617,14637.64491,25.6258
1481614479,14734.20288,14638.02127,25.6214
1481618076,14764.85404,14641.29016,25.5656
1481621679,14803.60274,14680.03886,25.4578
1481625293,14646.3083,14522.74441,25.4798
1481628871,14719.69319,14596.12931,25.347
1481632482,14731.45273,14589.83385,25.3218
1481636072,14737.81945,14590.26121,25.1527
1481639682,14746.67083,14599.1126,25.0285
1481643269,14750.04506,14602.48683,24.995
1481646889,14773.48803,14626.27826,24.8862
1481650483,14756.15743,14608.72981,24.7903
1481654080,14731.58819,14584.23762,24.7647
1481657680,14714.25821,14566.73955,24.7807
1481661163,14708.91041,14561.39176,24.7687
1481664761,14717.76931,14576.28805,24.7421
1481668383,14716.65774,14575.21496,24.7267
1481671975,14707.97556,14566.57126,24.7333
1481675575,14672.20487,14551.40428,24.863
1481679177,14649.18044,14567.38722,24.6737
1481682766,14626.77188,14561.93349,26.1691
1481686373,14597.66333,14532.82493,26.2177
1481689969,14597.83462,14532.99622,26.2164
1481693577,14587.19657,14522.35817,26.2336
1481697171,14587.72763,14522.64744,26.2329
1481700778,14587.53222,14521.52819,26.2323
1481704359,14602.7106,14535.41753,26.215
1481707964,14596.30358,14526.50469,26.2187
1481711595,14608.25845,14537.12374,26.1926
1481715192,14613.03198,14537.39547,26.1767
1481718792,15225.21294,14537.86173,26.082
1481722392,16044.93372,14538.89611,25.9614
1481725989,16367.69352,14570.47366,28.8036
1481729575,16407.13162,14576.59373,31.4117
1481733192,14683.84889,14622.96682,30.8764
1481736783,14693.31296,14668.28825,30.8664
1481740395,14752.49108,14735.08494,30.7844
1481743974,14742.29402,14727.46562,32.5429
1481747606,14747.45141,14732.62301,32.5989
1481751196,14722.03374,14703.66311,32.7584
1481754781,14723.45198,14705.08136,32.767
1481758372,14764.46523,14703.59332,32.6947
1481761999,14755.07796,14702.06193,32.7221
1481765608,14760.75197,14685.10814,32.7039
1481769210,14761.17493,14685.13136,32.6899
1481772792,14839.36136,14770.55972,32.498
1481776377,14845.8788,14777.07716,32.545
1481780003,14757.5791,14740.18219,32.686
1481783583,14688.18473,14670.78782,32.813
1481787182,14647.10601,14632.22167,32.8736
1481790790,14613.10328,14593.43515,32.8642
1481794389,14661.69376,14591.47198,32.5878
1481797981,14655.12175,14585.00875,32.6054
1481801603,14959.43474,14588.45087,32.5665
1481805186,15701.36697,14599.09537,33.9204
1481808796,14715.81128,14600.1584,35.7683
1481812400,14705.20362,14589.58934,36.4848
1481816012,14700.15151,14582.58177,36.5897
1481819592,14714.54305,14595.50752,35.353
1481823213,14712.76879,14596.27952,35.5333
1481826800,14722.8061,14606.31684,35.5593
1481830389,14701.00194,14584.51268,35.6235
1481834081,14689.76134,14563.08116,35.6589
1481837690,14710.50026,14583.40994,35.6428
1481841305,14734.73991,14608.87254,35.637
1481844887,14733.50956,14607.64219,35.6433
1481848488,14732.55044,14606.68307,35.6558
1481852081,14758.76702,14614.0648,35.6126
1481855695,14672.17334,14581.60853,35.7341
1481859284,14674.58059,14615.01578,35.6824
1481862906,14547.86024,14523.29175,35.0802
1481866507,14547.613,14523.0445,35.0796
1481870105,14521.78035,14491.98378,35.1074
1481873708,14540.04454,14510.24797,35.0815
1481877302,14510.33961,14483.64457,35.138
1481884407,14501.80043,14477.18281,35.1943
1481888000,14499.08429,14471.73802,35.2246
1481891589,14507.1691,14482.513,35.2155
1481895201,14517.69719,14493.31671,35.2145
1481898811,14519.41326,14496.14442,35.1634
1481902404,14519.36506,14496.13462,35.1694
1481905979,14519.27074,14495.61405,35.166
1481909598,14522.5467,14497.62058,35.1523
1481913205,14517.47116,14492.54503,35.1581
1481916785,14521.23241,14496.30629,35.0502
1481920400,14523.61574,14498.68962,35.0287
1481923997,14529.13151,14504.31601,35.0158
1481927605,14529.57079,14504.7515,35.0352
1481931198,14623.21018,14598.29154,34.8359
1481934808,14623.63911,14598.72047,34.8436
1481938407,14692.09185,14667.55835,34.7633
1481942002,14527.94772,14506.03001,35.0502
1481945606,14446.41156,14424.49385,35.0075
1481949222,14446.00569,14423.79607,35.0035
1481952807,14503.11807,14425.00414,34.8682
1481956409,14503.55387,14425.43994,34.8631
1481960015,14492.59161,14414.47768,34.8813
1481963626,14451.57076,14373.45684,34.8384
1481967212,14401.15135,14379.32682,34.9386
1481970828,14410.8309,14389.00637,33.8771
1481974426,14527.16701,14491.06024,32.3556
1481978020,14522.95337,14501.03042,32.1363
1481981631,14520.28062,14498.45609,32.1433
1481985218,14486.04161,14463.65453,32.0314
1481988826,14484.53749,14453.4858,32.0345
1481992429,14565.45096,14534.39928,31.8675
1481996006,16012.79603,14617.08485,31.3935
1481999616,16195.22905,14623.92864,31.5319
1482003232,17171.44897,14603.30439,36.5793
1482006813,14622.57133,14600.81307,38.5244
1482010408,14626.6325,14604.75635,38.5229
1482014010,14711.66845,14618.0123,38.2573
1482017621,14722.50615,14628.85,38.2296
1482021213,14722.0952,14627.64808,38.2255
1482024815,14740.19914,14645.11176,38.1925
1482028425,14742.44289,14646.93307,38.2069
1482032026,14746.30925,14650.95592,38.1981
1482035605,14747.81015,14652.53241,38.1365
1482039219,14737.66342,14658.21786,38.2042
1482042817,14720.82881,14641.38325,38.2314
1482046423,14721.54914,14641.80704,38.2298
1482050012,14722.02131,14642.27921,38.2288
1482053610,14717.65461,14637.9125,38.2426
1482057209,14708.79004,14628.5554,38.2629
1482060816,14711.91497,14631.68033,38.2557
1482064396,14704.00064,14623.766,38.2713
1482067989,14686.63137,14606.47719,38.3076
1482071610,14742.99978,14662.82219,38.1903
1482075186,14727.90181,14647.57422,38.2085
1482078803,14729.13007,14648.67308,38.2187
1482082409,14732.53331,14648.72766,38.2097
1482086014,14737.11722,14651.71216,38.2186
1482089595,14745.74356,14660.28396,38.2211
1482093202,14749.20316,14663.74356,38.2286
1482096803,14747.6586,14661.64705,38.2014
1482100412,14749.22901,14661.37707,38.2168
1482104005,14741.38976,14653.49524,35.8042
1482107614,14743.78746,14654.60798,35.3235
1482111218,14711.30974,14621.91507,35.1784
1482114792,14882.43933,14796.1673,34.9931
1482118393,14893.20969,14796.39055,35.1423
1482122022,14892.83877,14796.63543,35.1881
1482125609,14887.41461,14789.52545,35.2043
1482129186,14904.26049,14806.37133,35.2902
1482132788,14895.516,14796.28855,35.3143
1482136400,14821.09646,14797.11044,35.5054
1482140007,14822.26823,14798.44197,35.6178
1482143591,14998.75567,14799.95702,35.8152
1482147187,14988.25047,14792.41181,36.1618
1482150807,14784.04199,14773.80969,36.2287
1482154409,14891.64343,14775.41113,36.0715
1482158009,14826.88012,14769.02036,36.2892
1482161634,14831.143,14773.28324,36.303
1482165258,15061.96153,14766.90384,35.6415
1482168852,15060.11291,14766.30959,35.6443
1482172443,15072.79988,14779.03449,35.6382
1482176038,15105.26134,14812.91509,35.331
1482179629,15142.76722,14850.42098,35.2899
1482183233,15168.35099,14876.00475,35.2727
1482186838,15174.24923,14881.90299,35.2981
1482190439,15138.13913,14845.79288,35.375
1482194057,15186.31319,14893.88605,35.3526
1482197638,15193.18755,14896.5891,35.3587
1482201239,15195.53173,14899.1377,35.3677
1482204862,15230.01867,14926.47413,35.3138
1482208461,15253.25003,14960.94608,35.2809
1482212045,15249.85204,14954.54124,35.2842
1482215641,15248.62948,14956.33398,35.2868
1482219246,15274.13945,14981.84395,35.2451
1482222854,15273.37638,14981.45764,35.2488
1482226449,15250.06753,14958.14879,35.3554
1482230058,15214.25916,14961.25369,35.3225
1482233647,15212.01431,14959.00884,35.3255
1482237258,15194.65098,14905.5895,35.3383
1482240846,15194.95424,14941.94781,35.3149
1482244460,15195.73748,14942.62279,35.3067
1482248072,15185.68965,14932.83729,35.3193
1482251597,15178.21028,14925.43372,35.2554
1482255195,15170.77077,14917.71732,35.2329
1482258821,14983.83407,14729.71569,35.4725
1482262400,14994.80516,14740.43678,35.4164
1482265989,14994.8496,14740.73122,35.4086
1482269602,14995.18971,14741.07133,35.4041
1482273204,14999.18939,14733.29718,35.3636
1482276815,15107.62953,14841.73732,35.1502
1482280440,14725.82357,14459.52244,34.5108
1482284022,14731.501,14463.97235,34.4905
1482287629,14744.24092,14476.71227,34.3723
1482291215,14742.86431,14464.9495,33.5357
1482294833,14718.41434,14448.72841,33.4378
1482298432,14702.05748,14432.32163,33.462
1482302008,14753.66301,14483.92716,33.33
1482305627,14711.90345,14428.75798,33.3194
1482309242,14927.16234,14646.93266,33.1301
1482312828,14919.14751,14637.4408,33.1366
1482316420,14939.96367,14660.82814,33.1086
1482320044,14967.89466,14688.75913,33.0697
1482323690,14995.07164,14689.3413,33.0596
1482327274,15030.22361,14724.20641,32.9935
1482330899,15076.63193,14770.00123,32.9037
1482334489,15105.79981,14774.0611,32.8652
1482338087,15159.44925,14854.0989,32.7748
1482341685,15614.36753,15310.60522,32.4477
1482345306,15610.45861,15306.40465,32.4873
1482348887,14411.23427,14011.6471,33.4867
1482352486,14721.86205,14327.74783,33.306
1482356107,14613.15215,14262.82657,33.4009
1482359709,15091.4346,14804.14207,33.1677
1482363310,15155.817,14868.5488,33.1534
1482366897,16101.34236,15834.00893,32.8375
1482370515,16089.87815,15821.02699,32.8811
1482374106,16111.01777,15842.25227,32.896
1482377693,16109.59011,15833.87826,32.9291
1482381301,16083.18207,15807.43168,32.9423
1482384905,16086.33143,15810.58105,32.9427
1482388487,16089.40689,15813.65651,32.9503
1482392114,15948.94935,15671.00433,32.953
1482395714,15915.05378,15636.94103,32.9792
1482399334,15875.46459,15588.045,32.9329
1482402913,15690.55441,15413.29228,33.1187
1482406540,15692.39933,15384.97926,33.1032
1482410154,15716.17348,15381.01563,33.0513
1482413740,15674.36898,15367.07695,33.2254
1482417314,15601.71771,15287.05633,33.2834
1482420931,15474.4914,15163.91951,33.4331
1482424547,15487.45604,15177.03475,33.4124
1482428128,15535.99106,15169.83676,33.3241
1482431727,15432.95749,15164.17647,33.2795
1482435349,15447.49411,15194.06728,33.257
1482438962,15460.05007,15203.77941,33.2346
1482442557,15474.59948,15201.44921,33.2052
1482446126,15495.25325,15208.09274,33.1685
1482449737,15492.41821,15204.52769,33.1533
1482453335,15529.1714,15252.91464,33.0787
1482456937,15335.29036,15040.5576,33.3846
1482460530,15237.4676,14980.02241,33.3654
1482464141,15203.34181,14958.37089,33.207
1482467747,15321.00126,15075.73739,32.9408
1482471351,15352.29659,15103.48359,32.8865
1482474972,15335.71512,15088.54228,32.8877
1482478562,15296.56308,15055.4586,32.9277
1482482145,15324.00764,15074.93862,32.8625
1482485767,15377.37556,15106.05983,32.7493
1482489390,15358.00203,15100.09947,32.5889
1482492991,15399.21945,15168.16498,32.5186
1482496604,15412.60591,15181.61843,32.492
1482500189,15473.86706,15265.66593,32.3663
1482503753,15480.06977,15273.96287,32.3255
1482507373,15489.70261,15280.62021,32.3046
1482510983,15548.97147,15339.37857,32.1343
1482514594,15619.64378,15411.48849,31.7544
1482518177,15862.1888,15700.67667,31.4944
1482521776,15892.45698,15697.56489,31.5697
1482525356,15967.231,15772.33891,31.5768
1482528992,15192.04581,14970.04025,32.5937
1482532560,15104.06908,14921.12916,32.5911
1482536195,15123.55651,14954.20974,32.2719
1482539805,15233.30767,15071.63976,31.9303
1482543396,15268.18939,15107.86131,31.9165
1482546999,15289.98003,15125.1594,31.8481
1482550597,15287.63727,15125.47516,31.8511
1482554196,15238.22173,15060.58582,31.8831
1482557814,15232.51766,15054.98366,31.8885
1482561388,15279.19934,15106.95969,31.85
1482564999,15241.86787,15069.82482,31.852
1482568596,15242.81552,15072.19071,31.8518
1482572211,15223.06385,15052.43935,31.878
1482575797,15222.49269,15051.83494,31.8779
1482579399,15219.62542,15049.231,31.8821
1482582994,15224.16882,15053.68235,31.8793
1482586593,15244.99601,15075.05628,31.8646
1482590187,15226.18389,15056.24417,31.8731
1482593799,15246.69484,15076.75511,31.8615
1482597407,15243.3743,15073.43457,31.896
1482600987,15263.59474,15123.56499,31.8755
1482604571,15184.35721,15008.75302,32.0076
1482608179,15148.40724,14976.01974,32.0274
1482611778,15148.50897,14976.12147,32.0669
1482615368,14941.25223,14894.32479,32.5856
1482618976,14968.27962,14921.27231,32.6976
1482622579,14939.0579,14897.87417,32.8275
1482626161,14933.69855,14892.51482,32.9292
1482629785,14918.45706,14872.63317,32.9812
1482633370,14982.40547,14936.5817,32.9833
1482636979,18989.27277,15124.80953,35.9988
1482640608,18762.6422,15142.62024,34.5648
1482644208,15063.88573,15002.72595,34.5257
1482647780,15018.22544,14941.65895,34.55
1482651367,14992.33048,14915.76399,34.601
1482654981,14965.56489,14888.83723,34.6585
1482658562,14932.82497,14812.37351,34.7219
1482662184,14974.76038,14744.3995,34.7624
1482665759,15177.27922,14926.29872,34.8064
1482669349,15177.24424,14924.23532,34.8298
1482672973,15133.3798,14903.63274,34.8642
1482676573,15131.65223,14888.07013,34.7083
1482680171,15126.81314,14883.26092,34.7013
1482683762,14949.55193,14706.36235,34.9418
1482687376,14836.78492,14592.99595,35.1857
1482690968,14841.75564,14597.96667,35.1373
1482694552,14813.73676,14569.74787,34.8362
1482698153,14828.66036,14584.67147,34.5873
1482701749,14887.3175,14660.25195,34.4962
1482705360,14843.98887,14616.92333,34.6589
1482708972,14829.37459,14602.30904,35.0171
1482712565,14882.45772,14655.43257,35.0567
1482716152,15047.4712,14816.24399,35.0042
1482719770,15013.95281,14832.93535,35.1095
1482723362,14916.04716,14764.4522,35.2432
1482726978,14930.76562,14782.3176,35.233
1482730559,14932.05805,14783.61003,35.2175
1482734159,14934.7565,14786.42427,35.2187
1482737767,14933.10815,14784.43338,35.2189
1482741351,14938.77456,14790.09978,35.2029
1482744955,14900.10753,14750.92595,35.2414
1482748556,14839.09253,14690.45095,35.33
1482752150,14913.59502,14764.40344,35.2374
1482755757,14905.77755,14759.80807,35.2604
1482759361,14967.25567,14722.12922,35.0938
1482762959,14964.15868,14726.74335,35.05
1482766562,14980.87913,14743.04718,35.0137
1482770175,14975.44649,14737.61454,34.9964
1482773759,14974.41804,14734.53706,34.9323
1482777366,14982.07795,14742.19697,34.8788
1482780959,14967.91707,14728.00119,34.8515
1482784552,15236.32538,14728.85891,34.2568
1482788139,15230.90776,14723.44129,34.2538
1482791759,15347.15787,14723.16729,33.9302
1482795331,15352.71814,14729.29762,33.9092
1482798930,15334.15156,14711.053,33.8928
1482802545,15335.79878,14715.17747,33.8771
1482806164,15276.02926,14655.90796,33.9368
1482809755,15292.01372,14619.95153,33.8121
